season,gender,match_date,home_team,away_team,home_score,away_score,outcome,match_url,set_1_home,set_1_away,set_2_home,set_2_away,set_3_home,set_3_away,set_4_home,set_4_away,set_5_home,set_5_away
2021,men,2021-06-05,Brazil,Serbia,3,1,1,https://www.flashscore.com/match/lSkNjHWu/#/match-summary,23,25,25,23,25,15,25.0,22.0,,
2021,men,2021-06-05,France,Japan,3,2,1,https://www.flashscore.com/match/A1KCWDoO/#/match-summary,21,25,25,22,24,26,25.0,21.0,15.0,11.0
2021,men,2021-06-05,Slovenia,Germany,1,3,0,https://www.flashscore.com/match/OO6ayxXh/#/match-summary,25,19,20,25,21,25,20.0,25.0,,
2021,men,2021-06-05,Netherlands,Argentina,0,3,0,https://www.flashscore.com/match/vqeXh8l0/#/match-summary,19,25,20,25,23,25,,,,
2021,men,2021-06-04,Canada,Bulgaria,3,0,1,https://www.flashscore.com/match/OQcyXMu7/#/match-summary,28,26,25,23,25,16,,,,
2021,men,2021-06-04,Russia,Australia,3,0,1,https://www.flashscore.com/match/t28WX2Q0/#/match-summary,25,19,26,24,25,21,,,,
2021,men,2021-06-04,Poland,USA,3,0,1,https://www.flashscore.com/match/2HduWteD/#/match-summary,25,17,28,26,25,17,,,,
2021,men,2021-06-04,Iran,Italy,3,1,1,https://www.flashscore.com/match/jXkNfQXD/#/match-summary,26,24,29,27,21,25,25.0,22.0,,
2021,men,2021-06-04,Serbia,France,3,2,1,https://www.flashscore.com/match/SdDjwb2t/#/match-summary,22,25,24,26,25,22,25.0,23.0,15.0,9.0
2021,men,2021-06-04,Brazil,Japan,3,0,1,https://www.flashscore.com/match/AL2exIHn/#/match-summary,25,20,25,16,25,20,,,,
2021,men,2021-06-04,Netherlands,Germany,3,2,1,https://www.flashscore.com/match/dK5SglZg/#/match-summary,25,18,23,25,25,20,23.0,25.0,15.0,13.0
2021,men,2021-06-04,Argentina,Slovenia,0,3,0,https://www.flashscore.com/match/z55OZOel/#/match-summary,19,25,22,25,18,25,,,,
2021,men,2021-06-03,Russia,USA,3,1,1,https://www.flashscore.com/match/r7Qqs73E/#/match-summary,25,22,25,19,17,25,25.0,19.0,,
2021,men,2021-06-03,Italy,Bulgaria,3,2,1,https://www.flashscore.com/match/xUPmtRIK/#/match-summary,25,19,20,25,25,13,23.0,25.0,15.0,12.0
2021,men,2021-06-03,Australia,Poland,0,3,0,https://www.flashscore.com/match/SbrcJ3B7/#/match-summary,16,25,10,25,12,25,,,,
2021,men,2021-06-03,Netherlands,Slovenia,0,3,0,https://www.flashscore.com/match/pp2OfUJm/#/match-summary,18,25,15,25,18,25,,,,
2021,men,2021-06-03,Brazil,France,0,3,0,https://www.flashscore.com/match/dE6Kz5tr/#/match-summary,37,39,18,25,28,30,,,,
2021,men,2021-06-03,Japan,Serbia,1,3,0,https://www.flashscore.com/match/GKOiuoYQ/#/match-summary,25,18,23,25,22,25,13.0,25.0,,
2021,men,2021-06-03,Iran,Canada,3,1,1,https://www.flashscore.com/match/U3Murml8/#/match-summary,22,25,25,22,25,22,25.0,22.0,,
2021,men,2021-06-03,Germany,Argentina,2,3,0,https://www.flashscore.com/match/fXUkLPte/#/match-summary,19,25,25,23,25,17,23.0,25.0,13.0,15.0
2021,men,2021-05-30,Serbia,Italy,3,1,1,https://www.flashscore.com/match/IuoPp4Mu/#/match-summary,25,23,22,25,25,22,25.0,18.0,,
2021,men,2021-05-30,Poland,Slovenia,1,3,0,https://www.flashscore.com/match/2ZkBS7lL/#/match-summary,22,25,25,23,19,25,23.0,25.0,,
2021,men,2021-05-30,Canada,Brazil,1,3,0,https://www.flashscore.com/match/YHtsNoCr/#/match-summary,17,25,20,25,25,22,25.0,27.0,,
2021,men,2021-05-30,USA,Argentina,3,1,1,https://www.flashscore.com/match/GtWoM5Rl/#/match-summary,23,25,25,21,25,15,25.0,19.0,,
2021,men,2021-05-30,Russia,Japan,2,3,0,https://www.flashscore.com/match/SGcbV942/#/match-summary,26,28,28,26,25,20,21.0,25.0,14.0,16.0
2021,men,2021-05-30,Germany,Bulgaria,3,2,1,https://www.flashscore.com/match/67d2UTJ8/#/match-summary,19,25,25,21,22,25,30.0,28.0,15.0,11.0
2021,men,2021-05-30,Netherlands,Iran,0,3,0,https://www.flashscore.com/match/jN2KeA4s/#/match-summary,18,25,23,25,28,30,,,,
2021,men,2021-05-30,Australia,France,1,3,0,https://www.flashscore.com/match/ddkFRR3R/#/match-summary,26,28,25,20,14,25,23.0,25.0,,
2021,men,2021-05-29,USA,Brazil,0,3,0,https://www.flashscore.com/match/ED9G6QR1/#/match-summary,22,25,23,25,19,25,,,,
2021,men,2021-05-29,Argentina,Canada,0,3,0,https://www.flashscore.com/match/2w6C76Ce/#/match-summary,17,25,21,25,17,25,,,,
2021,men,2021-05-29,Italy,Slovenia,0,3,0,https://www.flashscore.com/match/KEG78nck/#/match-summary,23,25,19,25,15,25,,,,
2021,men,2021-05-29,Poland,Serbia,3,1,1,https://www.flashscore.com/match/lWPyE8ZR/#/match-summary,26,24,25,19,21,25,25.0,15.0,,
2021,men,2021-05-29,Australia,Bulgaria,0,3,0,https://www.flashscore.com/match/AuRXElKL/#/match-summary,21,25,20,25,20,25,,,,
2021,men,2021-05-29,Netherlands,Japan,2,3,0,https://www.flashscore.com/match/EcuiDxzF/#/match-summary,25,22,25,23,22,25,17.0,25.0,8.0,15.0
2021,men,2021-05-29,Iran,Russia,1,3,0,https://www.flashscore.com/match/EDXOGAk9/#/match-summary,17,25,25,20,20,25,17.0,25.0,,
2021,men,2021-05-29,Germany,France,2,3,0,https://www.flashscore.com/match/tOH39Ssq/#/match-summary,25,22,22,25,25,22,16.0,25.0,15.0,17.0
2022,men,2022-07-24,France,USA,3,2,1,https://www.flashscore.com/match/WjaF0cnp/#/match-summary,25,16,25,19,15,25,21.0,25.0,15.0,10.0
2022,men,2022-07-24,Italy,Poland,0,3,0,https://www.flashscore.com/match/fV7m5wvT/#/match-summary,16,25,23,25,20,25,,,,
2022,men,2022-07-23,Italy,France,0,3,0,https://www.flashscore.com/match/vknACPTe/#/match-summary,22,25,20,25,15,25,,,,
2022,men,2022-07-23,Poland,USA,0,3,0,https://www.flashscore.com/match/G0ElNDMP/#/match-summary,22,25,23,25,13,25,,,,
2022,men,2022-07-21,Poland,Iran,3,2,1,https://www.flashscore.com/match/Stq4OGcE/#/match-summary,25,21,24,26,25,18,16.0,25.0,15.0,7.0
2022,men,2022-07-21,France,Japan,3,0,1,https://www.flashscore.com/match/Ms1x68sm/#/match-summary,26,24,25,16,25,20,,,,
2022,men,2022-07-20,Italy,Netherlands,3,1,1,https://www.flashscore.com/match/ri2Y6lSt/#/match-summary,21,25,25,22,25,13,25.0,22.0,,
2022,men,2022-07-20,USA,Brazil,3,1,1,https://www.flashscore.com/match/ljp0Pdr8/#/match-summary,20,25,25,22,25,23,25.0,17.0,,
2022,men,2022-07-10,Poland,Slovenia,3,1,1,https://www.flashscore.com/match/Qgv4gPIO/#/match-summary,25,14,25,23,23,25,25.0,17.0,,
2022,men,2022-07-10,Italy,Netherlands,3,0,1,https://www.flashscore.com/match/4E64MNnB/#/match-summary,25,23,26,24,25,21,,,,
2022,men,2022-07-10,China,Serbia,1,3,0,https://www.flashscore.com/match/ABmdtR3N/#/match-summary,17,25,17,25,25,23,22.0,25.0,,
2022,men,2022-07-10,Brazil,Japan,3,0,1,https://www.flashscore.com/match/nwd9Ls2H/#/match-summary,25,23,25,23,25,22,,,,
2022,men,2022-07-10,Australia,France,0,3,0,https://www.flashscore.com/match/jB20N3X4/#/match-summary,16,25,12,25,26,28,,,,
2022,men,2022-07-10,USA,Argentina,3,2,1,https://www.flashscore.com/match/Ic4hPP2h/#/match-summary,29,27,22,25,20,25,25.0,13.0,17.0,15.0
2022,men,2022-07-09,Poland,Netherlands,3,0,1,https://www.flashscore.com/match/dSRLB6Yh/#/match-summary,25,19,25,23,25,22,,,,
2022,men,2022-07-09,Iran,Serbia,3,0,1,https://www.flashscore.com/match/dEnmc7Ja/#/match-summary,35,33,25,21,25,12,,,,
2022,men,2022-07-09,China,Bulgaria,3,1,1,https://www.flashscore.com/match/WKlhs7lH/#/match-summary,26,28,25,23,25,23,25.0,17.0,,
2022,men,2022-07-09,Germany,Japan,1,3,0,https://www.flashscore.com/match/beliRoYu/#/match-summary,25,23,22,25,20,25,20.0,25.0,,
2022,men,2022-07-09,Canada,USA,0,3,0,https://www.flashscore.com/match/8W8s7rmO/#/match-summary,19,25,15,25,19,25,,,,
2022,men,2022-07-09,France,Argentina,1,3,0,https://www.flashscore.com/match/nHKY84IB/#/match-summary,22,25,25,23,23,25,19.0,25.0,,
2022,men,2022-07-08,Italy,Serbia,3,0,1,https://www.flashscore.com/match/4K9EDS3t/#/match-summary,25,21,25,14,25,23,,,,
2022,men,2022-07-08,Slovenia,Iran,0,3,0,https://www.flashscore.com/match/dl3dOqIb/#/match-summary,24,26,14,25,21,25,,,,
2022,men,2022-07-08,Bulgaria,Netherlands,3,1,1,https://www.flashscore.com/match/n3u0f53I/#/match-summary,22,25,25,16,25,21,25.0,21.0,,
2022,men,2022-07-08,Japan,Canada,3,1,1,https://www.flashscore.com/match/viHQAQma/#/match-summary,25,20,25,16,22,25,25.0,20.0,,
2022,men,2022-07-08,France,Brazil,3,0,1,https://www.flashscore.com/match/bs9ICnJn/#/match-summary,25,21,25,22,25,21,,,,
2022,men,2022-07-08,Argentina,Australia,3,1,1,https://www.flashscore.com/match/2BNnI8eP/#/match-summary,21,25,25,23,25,19,25.0,15.0,,
2022,men,2022-07-07,Poland,China,3,0,1,https://www.flashscore.com/match/EqfmrmZA/#/match-summary,26,24,25,16,25,18,,,,
2022,men,2022-07-07,Bulgaria,Slovenia,1,3,0,https://www.flashscore.com/match/MZCo622U/#/match-summary,22,25,25,22,18,25,16.0,25.0,,
2022,men,2022-07-07,Italy,Iran,3,1,1,https://www.flashscore.com/match/Q7Jx8OXH/#/match-summary,25,16,25,27,25,23,25.0,23.0,,
2022,men,2022-07-07,Canada,Brazil,0,3,0,https://www.flashscore.com/match/httdeolC/#/match-summary,18,25,19,25,16,25,,,,
2022,men,2022-07-07,Germany,Australia,3,1,1,https://www.flashscore.com/match/vwxhdRY5/#/match-summary,20,25,25,16,25,21,26.0,24.0,,
2022,men,2022-07-07,France,USA,2,3,0,https://www.flashscore.com/match/INmqbm4g/#/match-summary,25,15,22,25,25,22,14.0,25.0,8.0,15.0
2022,men,2022-07-06,Slovenia,Serbia,3,0,1,https://www.flashscore.com/match/QPC84kRP/#/match-summary,25,15,25,19,25,23,,,,
2022,men,2022-07-06,Netherlands,China,3,0,1,https://www.flashscore.com/match/zgeqqTJ4/#/match-summary,29,27,25,12,25,13,,,,
2022,men,2022-07-06,Japan,Australia,3,1,1,https://www.flashscore.com/match/W6ky09Zt/#/match-summary,25,18,25,15,23,25,25.0,19.0,,
2022,men,2022-07-06,Brazil,Germany,3,1,1,https://www.flashscore.com/match/CM845VBJ/#/match-summary,25,27,25,17,25,20,25.0,19.0,,
2022,men,2022-07-05,Iran,Poland,3,2,1,https://www.flashscore.com/match/bJKMtnZI/#/match-summary,21,25,25,23,25,22,25.0,27.0,15.0,7.0
2022,men,2022-07-05,Bulgaria,Italy,0,3,0,https://www.flashscore.com/match/KSLIsSJC/#/match-summary,15,25,20,25,23,25,,,,
2022,men,2022-07-05,Canada,Argentina,1,3,0,https://www.flashscore.com/match/2iRDr846/#/match-summary,21,25,25,23,21,25,23.0,25.0,,
2022,men,2022-07-05,USA,Germany,3,1,1,https://www.flashscore.com/match/O0S9qlk0/#/match-summary,25,21,25,19,22,25,25.0,18.0,,
2022,men,2022-06-26,Bulgaria,Brazil,0,3,0,https://www.flashscore.com/match/UwT5pUZg/#/match-summary,21,25,19,25,22,25,,,,
2022,men,2022-06-26,USA,Poland,1,3,0,https://www.flashscore.com/match/I3P1oAKm/#/match-summary,25,21,23,25,24,26,22.0,25.0,,
2022,men,2022-06-26,Italy,China,3,0,1,https://www.flashscore.com/match/tWeup94b/#/match-summary,25,21,25,18,25,19,,,,
2022,men,2022-06-26,Serbia,Australia,3,0,1,https://www.flashscore.com/match/bFCT3IzF/#/match-summary,25,17,25,20,25,22,,,,
2022,men,2022-06-26,Japan,Slovenia,3,1,1,https://www.flashscore.com/match/Uu8P4bL8/#/match-summary,25,21,22,25,25,18,25.0,19.0,,
2022,men,2022-06-26,Germany,France,1,3,0,https://www.flashscore.com/match/jk9L5v62/#/match-summary,16,25,19,25,25,19,21.0,25.0,,
2022,men,2022-06-25,USA,Bulgaria,3,1,1,https://www.flashscore.com/match/lpVxseT1/#/match-summary,25,12,20,25,26,24,25.0,23.0,,
2022,men,2022-06-25,Poland,Australia,3,0,1,https://www.flashscore.com/match/zsRYsyEe/#/match-summary,25,17,25,19,25,14,,,,
2022,men,2022-06-25,Italy,Slovenia,3,0,1,https://www.flashscore.com/match/tKRUrHbk/#/match-summary,25,19,25,16,25,21,,,,
2022,men,2022-06-25,Canada,Iran,0,3,0,https://www.flashscore.com/match/2TSQqcqq/#/match-summary,21,25,25,27,18,25,,,,
2022,men,2022-06-25,Japan,France,0,3,0,https://www.flashscore.com/match/Cl96lwyS/#/match-summary,22,25,25,27,16,25,,,,
2022,men,2022-06-25,Argentina,Netherlands,2,3,0,https://www.flashscore.com/match/YcA2kJLL/#/match-summary,25,22,23,25,25,20,19.0,25.0,13.0,15.0
2022,men,2022-06-24,Australia,Bulgaria,3,2,1,https://www.flashscore.com/match/vyBbja6F/#/match-summary,21,25,25,13,25,22,20.0,25.0,17.0,15.0
2022,men,2022-06-24,Iran,Brazil,0,3,0,https://www.flashscore.com/match/QX6fiui9/#/match-summary,28,30,23,25,19,25,,,,
2022,men,2022-06-24,Japan,Italy,3,2,1,https://www.flashscore.com/match/r9HkhLy3/#/match-summary,25,20,21,25,24,26,25.0,19.0,15.0,13.0
2022,men,2022-06-24,Serbia,Canada,3,2,1,https://www.flashscore.com/match/4IIog1Md/#/match-summary,20,25,19,25,25,20,26.0,24.0,15.0,11.0
2022,men,2022-06-24,Argentina,China,3,1,1,https://www.flashscore.com/match/SSiyokkh/#/match-summary,25,22,22,25,25,22,25.0,22.0,,
2022,men,2022-06-24,Germany,Netherlands,1,3,0,https://www.flashscore.com/match/xCQaVcUk/#/match-summary,25,22,29,31,23,25,16.0,25.0,,
2022,men,2022-06-23,USA,Iran,0,3,0,https://www.flashscore.com/match/fmyeWwFq/#/match-summary,18,25,27,29,25,27,,,,
2022,men,2022-06-23,Serbia,Brazil,0,3,0,https://www.flashscore.com/match/KfpTzK6S/#/match-summary,18,25,24,26,17,25,,,,
2022,men,2022-06-23,Argentina,Slovenia,1,3,0,https://www.flashscore.com/match/QXpPy0iM/#/match-summary,20,25,29,27,18,25,17.0,25.0,,
2022,men,2022-06-23,Poland,Canada,3,0,1,https://www.flashscore.com/match/nsnLxtxG/#/match-summary,25,16,25,18,25,16,,,,
2022,men,2022-06-23,China,Germany,3,0,1,https://www.flashscore.com/match/p42WoVZo/#/match-summary,25,0,25,0,25,0,,,,
2022,men,2022-06-23,France,Netherlands,3,0,1,https://www.flashscore.com/match/jFhCv273/#/match-summary,25,14,25,23,25,13,,,,
2022,men,2022-06-22,Serbia,USA,1,3,0,https://www.flashscore.com/match/dhg8urhc/#/match-summary,24,26,25,23,23,25,20.0,25.0,,
2022,men,2022-06-22,Brazil,Poland,1,3,0,https://www.flashscore.com/match/rkk4tOxi/#/match-summary,16,25,25,22,16,25,22.0,25.0,,
2022,men,2022-06-22,Germany,Italy,0,3,0,https://www.flashscore.com/match/vHONXVYj/#/match-summary,16,25,21,25,22,25,,,,
2022,men,2022-06-22,China,France,0,3,0,https://www.flashscore.com/match/6D3SnBKu/#/match-summary,0,25,0,25,0,25,,,,
2022,men,2022-06-21,Iran,Bulgaria,0,3,0,https://www.flashscore.com/match/UswhwhBT/#/match-summary,19,25,23,25,24,26,,,,
2022,men,2022-06-21,Australia,Canada,1,3,0,https://www.flashscore.com/match/jivlvYeN/#/match-summary,25,18,26,28,19,25,22.0,25.0,,
2022,men,2022-06-21,Argentina,Japan,1,3,0,https://www.flashscore.com/match/8SlquEtH/#/match-summary,25,27,18,25,25,17,16.0,25.0,,
2022,men,2022-06-21,Slovenia,Netherlands,0,3,0,https://www.flashscore.com/match/fPputfRA/#/match-summary,17,25,21,25,24,26,,,,
2022,men,2022-06-12,Bulgaria,Canada,2,3,0,https://www.flashscore.com/match/02oyszC4/#/match-summary,18,25,18,25,26,24,25.0,21.0,11.0,15.0
2022,men,2022-06-12,Netherlands,Australia,3,0,1,https://www.flashscore.com/match/MBnXsGdb/#/match-summary,25,20,25,15,25,23,,,,
2022,men,2022-06-12,Argentina,Italy,1,3,0,https://www.flashscore.com/match/4zhSrdsh/#/match-summary,20,25,21,25,25,16,28.0,30.0,,
2022,men,2022-06-12,Iran,Japan,0,3,0,https://www.flashscore.com/match/QqgOqxSo/#/match-summary,20,25,14,25,19,25,,,,
2022,men,2022-06-12,France,Poland,1,3,0,https://www.flashscore.com/match/Ct5tLhko/#/match-summary,25,21,22,25,21,25,22.0,25.0,,
2022,men,2022-06-12,Brazil,China,0,3,0,https://www.flashscore.com/match/GlSMRRlU/#/match-summary,23,25,29,31,23,25,,,,
2022,men,2022-06-11,Iran,Australia,3,1,1,https://www.flashscore.com/match/8E9AQERN/#/match-summary,25,14,25,22,18,25,25.0,15.0,,
2022,men,2022-06-11,Canada,Italy,0,3,0,https://www.flashscore.com/match/UNA6RfCH/#/match-summary,21,25,18,25,19,25,,,,
2022,men,2022-06-11,Slovenia,China,3,1,1,https://www.flashscore.com/match/xbTIS7ZN/#/match-summary,25,15,25,20,18,25,27.0,25.0,,
2022,men,2022-06-11,Bulgaria,Poland,0,3,0,https://www.flashscore.com/match/Mc7bTGs5/#/match-summary,19,25,19,25,23,25,,,,
2022,men,2022-06-11,USA,Brazil,3,1,1,https://www.flashscore.com/match/vZHgUdSb/#/match-summary,21,25,27,25,25,20,25.0,20.0,,
2022,men,2022-06-11,Germany,Serbia,3,2,1,https://www.flashscore.com/match/QVDkVxDh/#/match-summary,27,25,25,27,18,25,28.0,26.0,18.0,16.0
2022,men,2022-06-10,Australia,Slovenia,0,3,0,https://www.flashscore.com/match/W8EoWIcn/#/match-summary,22,25,20,25,21,25,,,,
2022,men,2022-06-10,France,Canada,3,0,1,https://www.flashscore.com/match/hIFsXbrt/#/match-summary,25,16,25,23,25,21,,,,
2022,men,2022-06-10,Japan,USA,2,3,0,https://www.flashscore.com/match/fiosP1jJ/#/match-summary,25,17,15,25,21,25,28.0,26.0,9.0,15.0
2022,men,2022-06-10,Bulgaria,Germany,2,3,0,https://www.flashscore.com/match/G0nwQsyD/#/match-summary,20,25,25,22,16,25,25.0,20.0,10.0,15.0
2022,men,2022-06-10,Netherlands,Iran,3,0,1,https://www.flashscore.com/match/MwmZQNL6/#/match-summary,26,24,25,21,25,21,,,,
2022,men,2022-06-10,Serbia,Argentina,3,2,1,https://www.flashscore.com/match/8zqVR360/#/match-summary,25,16,25,18,17,25,12.0,25.0,15.0,6.0
2022,men,2022-06-09,Brazil,Slovenia,3,1,1,https://www.flashscore.com/match/QBgQSqif/#/match-summary,25,21,21,25,25,20,25.0,16.0,,
2022,men,2022-06-09,Poland,Italy,1,3,0,https://www.flashscore.com/match/nLfMTPyl/#/match-summary,25,21,23,25,20,25,20.0,25.0,,
2022,men,2022-06-09,Netherlands,USA,0,3,0,https://www.flashscore.com/match/IojIU5Ms/#/match-summary,12,25,18,25,16,25,,,,
2022,men,2022-06-09,Serbia,France,1,3,0,https://www.flashscore.com/match/Gx4jZoEQ/#/match-summary,25,21,22,25,23,25,23.0,25.0,,
2022,men,2022-06-09,Japan,China,3,1,1,https://www.flashscore.com/match/tWZ9UT4B/#/match-summary,21,25,25,19,25,19,25.0,18.0,,
2022,men,2022-06-09,Germany,Argentina,1,3,0,https://www.flashscore.com/match/MwBsy8qE/#/match-summary,25,18,22,25,17,25,20.0,25.0,,
2022,men,2022-06-08,Brazil,Australia,3,0,1,https://www.flashscore.com/match/8zNaCO6D/#/match-summary,25,14,25,18,25,21,,,,
2022,men,2022-06-08,France,Italy,3,0,1,https://www.flashscore.com/match/UqOeD4i7/#/match-summary,25,22,26,24,25,19,,,,
2022,men,2022-06-08,Japan,Netherlands,3,1,1,https://www.flashscore.com/match/C8TjEpx1/#/match-summary,22,25,26,24,25,22,25.0,17.0,,
2022,men,2022-06-08,Poland,Argentina,3,0,1,https://www.flashscore.com/match/YHUnFQMf/#/match-summary,25,21,25,22,25,23,,,,
2022,men,2022-06-07,Slovenia,USA,0,3,0,https://www.flashscore.com/match/veVrG67l/#/match-summary,19,25,19,25,14,25,,,,
2022,men,2022-06-07,Canada,Germany,0,3,0,https://www.flashscore.com/match/QiRvHnhr/#/match-summary,19,25,20,25,28,30,,,,
2022,men,2022-06-07,China,Iran,1,3,0,https://www.flashscore.com/match/fZwETmKH/#/match-summary,15,25,25,19,22,25,15.0,25.0,,
2022,men,2022-06-07,Bulgaria,Serbia,1,3,0,https://www.flashscore.com/match/tKk8M8UK/#/match-summary,25,19,19,25,22,25,20.0,25.0,,
2023,men,2023-07-23,Poland,USA,3,1,1,https://www.flashscore.com/match/WOAejIBG/#/match-summary,25,23,24,26,25,18,25.0,18.0,,
2023,men,2023-07-23,Japan,Italy,3,2,1,https://www.flashscore.com/match/hYBiibdA/#/match-summary,25,18,25,23,17,25,17.0,25.0,15.0,9.0
2023,men,2023-07-22,USA,Italy,3,0,1,https://www.flashscore.com/match/zJxWElQO/#/match-summary,25,19,25,18,25,19,,,,
2023,men,2023-07-22,Japan,Poland,1,3,0,https://www.flashscore.com/match/pGEHqLKo/#/match-summary,25,19,26,28,17,25,21.0,25.0,,
2023,men,2023-07-20,Poland,Brazil,3,0,1,https://www.flashscore.com/match/jJUzOkcL/#/match-summary,26,24,25,21,25,20,,,,
2023,men,2023-07-20,Japan,Slovenia,3,0,1,https://www.flashscore.com/match/xGQWOVsF/#/match-summary,26,24,25,18,25,22,,,,
2023,men,2023-07-19,Italy,Argentina,3,0,1,https://www.flashscore.com/match/CzYB7AY7/#/match-summary,25,17,25,13,25,14,,,,
2023,men,2023-07-19,USA,France,3,2,1,https://www.flashscore.com/match/rgRSPBS8/#/match-summary,25,21,25,18,17,25,24.0,26.0,15.0,9.0
2023,men,2023-07-10,USA,Bulgaria,3,0,1,https://www.flashscore.com/match/zezGZ2Uc/#/match-summary,29,27,25,19,25,21,,,,
2023,men,2023-07-09,France,Germany,3,1,1,https://www.flashscore.com/match/8Y3JzqFi/#/match-summary,21,25,25,20,25,22,25.0,21.0,,
2023,men,2023-07-09,Cuba,Iran,3,2,1,https://www.flashscore.com/match/88YNXtaA/#/match-summary,25,22,26,28,25,23,28.0,30.0,15.0,10.0
2023,men,2023-07-09,Japan,Poland,0,3,0,https://www.flashscore.com/match/Us5FyPao/#/match-summary,17,25,19,25,18,25,,,,
2023,men,2023-07-09,Slovenia,Netherlands,3,0,1,https://www.flashscore.com/match/GvHXCuNp/#/match-summary,25,20,32,30,25,22,,,,
2023,men,2023-07-09,USA,France,3,0,1,https://www.flashscore.com/match/dfz1I1aN/#/match-summary,25,23,27,25,27,25,,,,
2023,men,2023-07-09,China,Canada,1,3,0,https://www.flashscore.com/match/vJP5HLET/#/match-summary,25,23,21,25,17,25,18.0,25.0,,
2023,men,2023-07-08,Argentina,Iran,3,2,1,https://www.flashscore.com/match/I3ycJspH/#/match-summary,25,19,28,30,27,29,25.0,20.0,15.0,11.0
2023,men,2023-07-08,Bulgaria,Serbia,0,3,0,https://www.flashscore.com/match/lUWhKNUA/#/match-summary,19,25,22,25,22,25,,,,
2023,men,2023-07-08,Japan,Italy,1,3,0,https://www.flashscore.com/match/AwYlL3F4/#/match-summary,27,29,26,28,25,23,20.0,25.0,,
2023,men,2023-07-08,Poland,Canada,3,0,1,https://www.flashscore.com/match/SErpMq0b/#/match-summary,25,21,25,23,27,25,,,,
2023,men,2023-07-08,USA,Argentina,2,3,0,https://www.flashscore.com/match/MHuxO5Vo/#/match-summary,18,25,25,23,25,23,41.0,43.0,12.0,15.0
2023,men,2023-07-08,Brazil,China,3,0,1,https://www.flashscore.com/match/GvutNPph/#/match-summary,25,19,25,17,25,17,,,,
2023,men,2023-07-07,Cuba,Germany,0,3,0,https://www.flashscore.com/match/EoZJYMq4/#/match-summary,23,25,23,25,22,25,,,,
2023,men,2023-07-07,Serbia,France,1,3,0,https://www.flashscore.com/match/rRtYOoGu/#/match-summary,25,20,23,25,20,25,26.0,28.0,,
2023,men,2023-07-07,Japan,Netherlands,3,1,1,https://www.flashscore.com/match/nLCHRNMU/#/match-summary,25,19,26,24,23,25,25.0,17.0,,
2023,men,2023-07-07,Slovenia,Italy,0,3,0,https://www.flashscore.com/match/8UDDS37O/#/match-summary,13,25,22,25,17,25,,,,
2023,men,2023-07-07,Bulgaria,Iran,3,2,1,https://www.flashscore.com/match/04A5UPxC/#/match-summary,21,25,25,21,22,25,25.0,22.0,15.0,11.0
2023,men,2023-07-07,Poland,Brazil,3,1,1,https://www.flashscore.com/match/E7E9TqhI/#/match-summary,25,23,22,25,25,21,25.0,21.0,,
2023,men,2023-07-06,Serbia,Cuba,3,2,1,https://www.flashscore.com/match/IuL0V5N5/#/match-summary,19,25,25,23,25,21,22.0,25.0,15.0,11.0
2023,men,2023-07-06,Argentina,Germany,3,0,1,https://www.flashscore.com/match/vkMdWo8a/#/match-summary,25,23,25,18,25,17,,,,
2023,men,2023-07-06,China,Slovenia,1,3,0,https://www.flashscore.com/match/WOMhXRhg/#/match-summary,21,25,20,25,26,24,23.0,25.0,,
2023,men,2023-07-06,Canada,Italy,2,3,0,https://www.flashscore.com/match/hYNlY7wm/#/match-summary,14,25,25,23,20,25,25.0,23.0,9.0,15.0
2023,men,2023-07-06,USA,Cuba,3,0,1,https://www.flashscore.com/match/YmsIwUFP/#/match-summary,27,25,25,17,25,15,,,,
2023,men,2023-07-06,Brazil,Netherlands,3,0,1,https://www.flashscore.com/match/A9YqZmOt/#/match-summary,25,21,25,15,25,20,,,,
2023,men,2023-07-05,Germany,Bulgaria,3,0,1,https://www.flashscore.com/match/KpgzFpwP/#/match-summary,25,22,25,18,25,22,,,,
2023,men,2023-07-05,Poland,Slovenia,3,2,1,https://www.flashscore.com/match/tffWFQNI/#/match-summary,29,31,21,25,25,20,25.0,20.0,15.0,13.0
2023,men,2023-07-05,Canada,Netherlands,1,3,0,https://www.flashscore.com/match/OIaRG68C/#/match-summary,22,25,22,25,25,17,18.0,25.0,,
2023,men,2023-07-04,Iran,France,0,3,0,https://www.flashscore.com/match/pS0NHng6/#/match-summary,18,25,22,25,19,25,,,,
2023,men,2023-07-04,Argentina,Serbia,3,1,1,https://www.flashscore.com/match/j51JISw0/#/match-summary,19,25,25,16,25,19,25.0,18.0,,
2023,men,2023-07-04,Japan,China,3,2,1,https://www.flashscore.com/match/hKrGJ8Og/#/match-summary,24,26,25,23,21,25,25.0,23.0,15.0,12.0
2023,men,2023-07-04,Brazil,Italy,1,3,0,https://www.flashscore.com/match/AegBKl9m/#/match-summary,25,23,20,25,15,25,21.0,25.0,,
2023,men,2023-06-25,Brazil,France,3,1,1,https://www.flashscore.com/match/W4f7LUgs/#/match-summary,25,20,26,24,19,25,25.0,23.0,,
2023,men,2023-06-25,Netherlands,Serbia,2,3,0,https://www.flashscore.com/match/4dRwwcPE/#/match-summary,25,22,21,25,25,21,33.0,35.0,9.0,15.0
2023,men,2023-06-25,Bulgaria,Cuba,2,3,0,https://www.flashscore.com/match/Q5SZwwA8/#/match-summary,25,23,19,25,20,25,25.0,16.0,16.0,18.0
